Start Time: 12/08/16 23:56:23
sensor,value
Acceleration_x,0.097412109375
Acceleration_y,0.4151611328125
Acceleration_z,0.810546875
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.23516845703125
Quat_x,0.1063232421875
Quat_y,0.21856689453125
Quat_z,0.9410400390625
Acceleration_x,0.0999755859375
Acceleration_y,0.41259765625
Acceleration_z,0.8099365234375
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.2349853515625
Quat_x,0.1065673828125
Quat_y,0.2181396484375
Quat_z,0.941162109375
Acceleration_x,0.0999755859375
Acceleration_y,0.41259765625
Acceleration_z,0.8099365234375
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.2349853515625
Quat_x,0.1065673828125
Quat_y,0.2181396484375
Quat_z,0.941162109375
Acceleration_x,0.1026611328125
Acceleration_y,0.4111328125
Acceleration_z,0.81005859375
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.23468017578125
Quat_x,0.1068115234375
Quat_y,0.2177734375
Quat_z,0.9412841796875
Acceleration_x,0.1064453125
Acceleration_y,0.41064453125
Acceleration_z,0.8106689453125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.2342529296875
Quat_x,0.10723876953125
Quat_y,0.21734619140625
Quat_z,0.94140625
Acceleration_x,0.1077880859375
Acceleration_y,0.4132080078125
Acceleration_z,0.8092041015625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.2337646484375
Quat_x,0.10760498046875
Quat_y,0.217041015625
Quat_z,0.94158935546875
Acceleration_x,0.1092529296875
Acceleration_y,0.41650390625
Acceleration_z,0.8089599609375
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.2332763671875
Quat_x,0.10784912109375
Quat_y,0.2166748046875
Quat_z,0.9417724609375
Acceleration_x,0.1092529296875
Acceleration_y,0.41650390625
Acceleration_z,0.8089599609375
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.2332763671875
Quat_x,0.10784912109375
Quat_y,0.2166748046875
Quat_z,0.9417724609375
Acceleration_x,0.1080322265625
Acceleration_y,0.4166259765625
Acceleration_z,0.8116455078125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.232666015625
Quat_x,0.1080322265625
Quat_y,0.21636962890625
Quat_z,0.94195556640625
Acceleration_x,0.1075439453125
Acceleration_y,0.4189453125
Acceleration_z,0.8099365234375
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.2320556640625
Quat_x,0.10821533203125
Quat_y,0.2161865234375
Quat_z,0.942138671875
Acceleration_x,0.1060791015625
Acceleration_y,0.4217529296875
Acceleration_z,0.80859375
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.2314453125
Quat_x,0.10833740234375
Quat_y,0.21600341796875
Quat_z,0.94232177734375
Acceleration_x,0.1053466796875
Acceleration_y,0.42236328125
Acceleration_z,0.8099365234375
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.23089599609375
Quat_x,0.1082763671875
Quat_y,0.21588134765625
Quat_z,0.94244384765625
Acceleration_x,0.1053466796875
Acceleration_y,0.42236328125
Acceleration_z,0.8099365234375
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.23089599609375
Quat_x,0.1082763671875
Quat_y,0.21588134765625
Quat_z,0.94244384765625
Acceleration_x,0.102783203125
Acceleration_y,0.421630859375
Acceleration_z,0.80859375
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.2303466796875
Quat_x,0.1083984375
Quat_y,0.21588134765625
Quat_z,0.942626953125
Acceleration_x,0.100341796875
Acceleration_y,0.4205322265625
Acceleration_z,0.807861328125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.22991943359375
Quat_x,0.10833740234375
Quat_y,0.2159423828125
Quat_z,0.94268798828125
Acceleration_x,0.097900390625
Acceleration_y,0.4210205078125
Acceleration_z,0.8094482421875
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.2296142578125
Quat_x,0.10809326171875
Quat_y,0.216064453125
Quat_z,0.94281005859375
Acceleration_x,0.0970458984375
Acceleration_y,0.420166015625
Acceleration_z,0.808837890625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.2293701171875
Quat_x,0.10784912109375
Quat_y,0.21630859375
Quat_z,0.94281005859375
Acceleration_x,0.0970458984375
Acceleration_y,0.420166015625
Acceleration_z,0.808837890625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.2293701171875
Quat_x,0.10784912109375
Quat_y,0.21630859375
Quat_z,0.94281005859375
Acceleration_x,0.0950927734375
Acceleration_y,0.4195556640625
Acceleration_z,0.8067626953125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.229248046875
Quat_x,0.10760498046875
Quat_y,0.216552734375
Quat_z,0.94281005859375
Acceleration_x,0.0936279296875
Acceleration_y,0.4197998046875
Acceleration_z,0.8092041015625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.22918701171875
Quat_x,0.10723876953125
Quat_y,0.21685791015625
Quat_z,0.94281005859375
Acceleration_x,0.0924072265625
Acceleration_y,0.42041015625
Acceleration_z,0.80908203125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.22918701171875
Quat_x,0.10687255859375
Quat_y,0.21734619140625
Quat_z,0.94268798828125
Acceleration_x,0.091064453125
Acceleration_y,0.4195556640625
Acceleration_z,0.8099365234375
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.22930908203125
Quat_x,0.10650634765625
Quat_y,0.21783447265625
Quat_z,0.942626953125
Acceleration_x,0.091064453125
Acceleration_y,0.4195556640625
Acceleration_z,0.8099365234375
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.22930908203125
Quat_x,0.10650634765625
Quat_y,0.21783447265625
Quat_z,0.942626953125
Acceleration_x,0.090576171875
Acceleration_y,0.4188232421875
Acceleration_z,0.8076171875
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.2293701171875
Quat_x,0.10589599609375
Quat_y,0.21826171875
Quat_z,0.94256591796875
Acceleration_x,0.0914306640625
Acceleration_y,0.4205322265625
Acceleration_z,0.8082275390625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.22955322265625
Quat_x,0.10540771484375
Quat_y,0.2186279296875
Quat_z,0.9425048828125
Acceleration_x,0.09130859375
Acceleration_y,0.4200439453125
Acceleration_z,0.8092041015625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.229736328125
Quat_x,0.10504150390625
Quat_y,0.21905517578125
Quat_z,0.9423828125
Acceleration_x,0.09130859375
Acceleration_y,0.4200439453125
Acceleration_z,0.8092041015625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.229736328125
Quat_x,0.10504150390625
Quat_y,0.21905517578125
Quat_z,0.9423828125
Acceleration_x,0.0921630859375
Acceleration_y,0.4202880859375
Acceleration_z,0.8096923828125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.2298583984375
Quat_x,0.1046142578125
Quat_y,0.219482421875
Quat_z,0.94232177734375
Acceleration_x,0.093994140625
Acceleration_y,0.4202880859375
Acceleration_z,0.808837890625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.22991943359375
Quat_x,0.1043701171875
Quat_y,0.2198486328125
Quat_z,0.9422607421875
Acceleration_x,0.0955810546875
Acceleration_y,0.419189453125
Acceleration_z,0.8082275390625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.23004150390625
Quat_x,0.1043701171875
Quat_y,0.219970703125
Quat_z,0.94219970703125
Acceleration_x,0.0986328125
Acceleration_y,0.4178466796875
Acceleration_z,0.806640625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.23004150390625
Quat_x,0.1043701171875
Quat_y,0.2200927734375
Quat_z,0.942138671875
Acceleration_x,0.0986328125
Acceleration_y,0.4178466796875
Acceleration_z,0.806640625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.23004150390625
Quat_x,0.1043701171875
Quat_y,0.2200927734375
Quat_z,0.942138671875
Acceleration_x,0.0997314453125
Acceleration_y,0.4154052734375
Acceleration_z,0.807861328125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.22998046875
Quat_x,0.104736328125
Quat_y,0.2200927734375
Quat_z,0.942138671875
Acceleration_x,0.1019287109375
Acceleration_y,0.41552734375
Acceleration_z,0.80810546875
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.22979736328125
Quat_x,0.10516357421875
Quat_y,0.22003173828125
Quat_z,0.942138671875
Acceleration_x,0.104736328125
Acceleration_y,0.4161376953125
Acceleration_z,0.80712890625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.2296142578125
Quat_x,0.1055908203125
Quat_y,0.2198486328125
Quat_z,0.94219970703125
Acceleration_x,0.1055908203125
Acceleration_y,0.4163818359375
Acceleration_z,0.8067626953125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.22930908203125
Quat_x,0.10589599609375
Quat_y,0.21954345703125
Quat_z,0.9422607421875
Acceleration_x,0.1055908203125
Acceleration_y,0.4163818359375
Acceleration_z,0.8067626953125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.22930908203125
Quat_x,0.10589599609375
Quat_y,0.21954345703125
Quat_z,0.9422607421875
Acceleration_x,0.1044921875
Acceleration_y,0.4168701171875
Acceleration_z,0.8062744140625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.22900390625
Quat_x,0.1063232421875
Quat_y,0.2193603515625
Quat_z,0.9423828125
Acceleration_x,0.106201171875
Acceleration_y,0.4188232421875
Acceleration_z,0.8052978515625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.22869873046875
Quat_x,0.1063232421875
Quat_y,0.21929931640625
Quat_z,0.94244384765625
Acceleration_x,0.1064453125
Acceleration_y,0.4207763671875
Acceleration_z,0.804443359375
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.22821044921875
Quat_x,0.1060791015625
Quat_y,0.21905517578125
Quat_z,0.942626953125
Acceleration_x,0.1051025390625
Acceleration_y,0.4188232421875
Acceleration_z,0.807373046875
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.227783203125
Quat_x,0.10601806640625
Quat_y,0.2188720703125
