Start Time: 12/08/16 23:25:18
sensor,value
Acceleration_x,0.01708984375
Acceleration_y,0.4312744140625
Acceleration_z,0.806884765625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.5567626953125
Quat_x,0.13934326171875
Quat_y,0.18646240234375
Quat_z,0.79730224609375
Acceleration_x,0.0089111328125
Acceleration_y,0.4305419921875
Acceleration_z,0.8101806640625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.55767822265625
Quat_x,0.1392822265625
Quat_y,0.18621826171875
Quat_z,0.7967529296875
Acceleration_x,0.0062255859375
Acceleration_y,0.42919921875
Acceleration_z,0.80810546875
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.5584716796875
Quat_x,0.1392822265625
Quat_y,0.185791015625
Quat_z,0.79632568359375
Acceleration_x,0.0062255859375
Acceleration_y,0.42919921875
Acceleration_z,0.80810546875
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.5584716796875
Quat_x,0.1392822265625
Quat_y,0.185791015625
Quat_z,0.79632568359375
Acceleration_x,0.0081787109375
Acceleration_y,0.42822265625
Acceleration_z,0.8057861328125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.559326171875
Quat_x,0.13958740234375
Quat_y,0.185302734375
Quat_z,0.7957763671875
Acceleration_x,0.0064697265625
Acceleration_y,0.42919921875
Acceleration_z,0.8026123046875
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.56005859375
Quat_x,0.13946533203125
Quat_y,0.1849365234375
Quat_z,0.79534912109375
Acceleration_x,0.006103515625
Acceleration_y,0.42919921875
Acceleration_z,0.8038330078125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.56060791015625
Quat_x,0.13916015625
Quat_y,0.1845703125
Quat_z,0.79510498046875
Acceleration_x,0.00390625
Acceleration_y,0.4302978515625
Acceleration_z,0.8057861328125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.56103515625
Quat_x,0.13909912109375
Quat_y,0.184326171875
Quat_z,0.79486083984375
Acceleration_x,0.00390625
Acceleration_y,0.4302978515625
Acceleration_z,0.8057861328125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.56103515625
Quat_x,0.13909912109375
Quat_y,0.184326171875
Quat_z,0.79486083984375
Acceleration_x,0.0052490234375
Acceleration_y,0.4326171875
Acceleration_z,0.8060302734375
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.56146240234375
Quat_x,0.13897705078125
Quat_y,0.18389892578125
Quat_z,0.794677734375
Acceleration_x,0.005859375
Acceleration_y,0.42431640625
Acceleration_z,0.8052978515625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.56182861328125
Quat_x,0.1387939453125
Quat_y,0.183349609375
Quat_z,0.7945556640625
Acceleration_x,0.004638671875
Acceleration_y,0.4332275390625
Acceleration_z,0.8143310546875
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.5623779296875
Quat_x,0.138671875
Quat_y,0.1824951171875
Quat_z,0.79443359375
Acceleration_x,-9.765625E-4
Acceleration_y,0.4202880859375
Acceleration_z,0.8343505859375
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.56243896484375
Quat_x,0.13885498046875
Quat_y,0.18310546875
Quat_z,0.794189453125
Acceleration_x,-9.765625E-4
Acceleration_y,0.4202880859375
Acceleration_z,0.8343505859375
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.56243896484375
Quat_x,0.13885498046875
Quat_y,0.18310546875
Quat_z,0.794189453125
Acceleration_x,0.0047607421875
Acceleration_y,0.443603515625
Acceleration_z,0.8255615234375
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.56304931640625
Quat_x,0.139404296875
Quat_y,0.1822509765625
Quat_z,0.7938232421875
Acceleration_x,0.0167236328125
Acceleration_y,0.4326171875
Acceleration_z,0.8062744140625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.56292724609375
Quat_x,0.13958740234375
Quat_y,0.181640625
Quat_z,0.7940673828125
Acceleration_x,0.015625
Acceleration_y,0.419677734375
Acceleration_z,0.85400390625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.5618896484375
Quat_x,0.13653564453125
Quat_y,0.1839599609375
Quat_z,0.7947998046875
Acceleration_x,0.0086669921875
Acceleration_y,0.4306640625
Acceleration_z,0.8775634765625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.5621337890625
Quat_x,0.1376953125
Quat_y,0.18475341796875
Quat_z,0.79425048828125
Acceleration_x,0.0086669921875
Acceleration_y,0.4306640625
Acceleration_z,0.8775634765625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.5621337890625
Quat_x,0.1376953125
Quat_y,0.18475341796875
Quat_z,0.79425048828125
Acceleration_x,0.0010986328125
Acceleration_y,0.435302734375
Acceleration_z,0.8377685546875
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.561279296875
Quat_x,0.14007568359375
Quat_y,0.18536376953125
Quat_z,0.7943115234375
Acceleration_x,0.0025634765625
Acceleration_y,0.4273681640625
Acceleration_z,0.8192138671875
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.56048583984375
Quat_x,0.14044189453125
Quat_y,0.18585205078125
Quat_z,0.794677734375
Acceleration_x,0.0169677734375
Acceleration_y,0.4207763671875
Acceleration_z,0.8597412109375
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.5589599609375
Quat_x,0.14013671875
Quat_y,0.18817138671875
Quat_z,0.79522705078125
Acceleration_x,0.0079345703125
Acceleration_y,0.4166259765625
Acceleration_z,0.8787841796875
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.5579833984375
Quat_x,0.14105224609375
Quat_y,0.1903076171875
Quat_z,0.7952880859375
Acceleration_x,0.0079345703125
Acceleration_y,0.4166259765625
Acceleration_z,0.8787841796875
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.5579833984375
Quat_x,0.14105224609375
Quat_y,0.1903076171875
Quat_z,0.7952880859375
Acceleration_x,0.0045166015625
Acceleration_y,0.4166259765625
Acceleration_z,0.86572265625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.55657958984375
Quat_x,0.1429443359375
Quat_y,0.1922607421875
Quat_z,0.79541015625
Acceleration_x,-7.32421875E-4
Acceleration_y,0.4263916015625
Acceleration_z,0.849853515625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.55511474609375
Quat_x,0.1451416015625
Quat_y,0.193603515625
Quat_z,0.79571533203125
Acceleration_x,0.0140380859375
Acceleration_y,0.424072265625
Acceleration_z,0.8408203125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.5533447265625
Quat_x,0.14739990234375
Quat_y,0.1953125
Quat_z,0.796142578125
Acceleration_x,0.0201416015625
Acceleration_y,0.422607421875
Acceleration_z,0.83837890625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.55133056640625
Quat_x,0.1483154296875
Quat_y,0.19781494140625
Quat_z,0.7967529296875
Acceleration_x,0.0201416015625
Acceleration_y,0.422607421875
Acceleration_z,0.83837890625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.55133056640625
Quat_x,0.1483154296875
Quat_y,0.19781494140625
Quat_z,0.7967529296875
Acceleration_x,0.012939453125
Acceleration_y,0.424072265625
Acceleration_z,0.834228515625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.54901123046875
Quat_x,0.14923095703125
Quat_y,0.200927734375
Quat_z,0.79736328125
Acceleration_x,0.010009765625
Acceleration_y,0.43212890625
Acceleration_z,0.82177734375
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.5467529296875
Quat_x,0.1500244140625
Quat_y,0.20391845703125
Quat_z,0.79803466796875
Acceleration_x,0.005859375
Acceleration_y,0.4373779296875
Acceleration_z,0.8040771484375
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.5445556640625
Quat_x,0.15142822265625
Quat_y,0.20623779296875
Quat_z,0.7987060546875
Acceleration_x,0.0052490234375
Acceleration_y,0.4420166015625
Acceleration_z,0.8048095703125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.54217529296875
Quat_x,0.152587890625
Quat_y,0.20855712890625
Quat_z,0.79949951171875
Acceleration_x,0.0052490234375
Acceleration_y,0.4420166015625
Acceleration_z,0.8048095703125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.54217529296875
Quat_x,0.152587890625
Quat_y,0.20855712890625
Quat_z,0.79949951171875
Acceleration_x,0.009521484375
Acceleration_y,0.438720703125
Acceleration_z,0.8074951171875
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.5396728515625
Quat_x,0.15313720703125
Quat_y,0.21142578125
Quat_z,0.80029296875
Acceleration_x,0.009521484375
Acceleration_y,0.444580078125
Acceleration_z,0.79931640625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.537353515625
Quat_x,0.1536865234375
Quat_y,0.2144775390625
Quat_z,0.80096435546875
Acceleration_x,0.0010986328125
Acceleration_y,0.4490966796875
Acceleration_z,0.7833251953125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.5350341796875
Quat_x,0.15411376953125
Quat_y,0.2169189453125
Quat_z,0.8017578125
Acceleration_x,-0.0048828125
Acceleration_y,0.4493408203125
Acceleration_z,0.7711181640625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.5330810546875
Quat_x,0.15533447265625
Quat_y,0.21844482421875
Quat_z,0.80242919921875
Acceleration_x,-0.0048828125
Acceleration_y,0.4493408203125
Acceleration_z,0.7711181640625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.5330810546875
Quat_x,0.15533447265625
Quat_y,0.21844482421875
Quat_z,0.80242919921875
Acceleration_x,-0.00244140625
Acceleration_y,0.4508056640625
Acceleration_z,0.768798828125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.53131103515625
Quat_x,0.15625
Quat_y,0.2197265625
Quat_z,0.80303955078125
Acceleration_x,-4.8828125E-4
Acceleration_y,0.4515380859375
Acceleration_z,0.7664794921875
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.52996826171875
Quat_x,0.156982421875
Quat_y,0.2208251953125
Quat_z,0.80352783203125
Acceleration_x,0.0
Acceleration_y,0.4508056640625
Acceleration_z,0.7669677734375
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.52838134765625
Quat_x,0.15679931640625
Quat_y,0.221923828125
Quat_z,0.8043212890625
Acceleration_x,-0.002197265625
Acceleration_y,0.4488525390625
Acceleration_z,0.7742919921875
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.5269775390625
Quat_x,0.15673828125
Quat_y,0.22296142578125
Quat_z,0.804931640625
Acceleration_x,-0.002197265625
Acceleration_y,0.4488525390625
Acceleration_z,0.7742919921875
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.5269775390625
Quat_x,0.15673828125
Quat_y,0.22296142578125
Quat_z,0.804931640625
Acceleration_x,-0.0047607421875
Acceleration_y,0.447265625
Acceleration_z,0.7734375
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.5255126953125
Quat_x,0.15618896484375
Quat_y,0.22418212890625
Quat_z,0.8056640625
Acceleration_x,-0.0015869140625
Acceleration_y,0.4454345703125
Acceleration_z,0.769287109375
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.5242919921875
Quat_x,0.1558837890625
Quat_y,0.22479248046875
Quat_z,0.80633544921875
Acceleration_x,-0.001220703125
Acceleration_y,0.4415283203125
Acceleration_z,0.775634765625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.52337646484375
Quat_x,0.15594482421875
Quat_y,0.2249755859375
Quat_z,0.806884765625
Acceleration_x,-0.0035400390625
Acceleration_y,0.43896484375
Acceleration_z,0.7825927734375
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.52252197265625
Quat_x,0.15582275390625
Quat_y,0.22503662109375
Quat_z,0.80743408203125
Acceleration_x,0.001708984375
Acceleration_y,0.437255859375
Acceleration_z,0.7872314453125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.52178955078125
Quat_x,0.156005859375
Quat_y,0.22491455078125
Quat_z,0.80792236328125
Acceleration_x,0.001708984375
Acceleration_y,0.437255859375
Acceleration_z,0.7872314453125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.52178955078125
Quat_x,0.156005859375
Quat_y,0.22491455078125
Quat_z,0.80792236328125
Acceleration_x,0.0045166015625
Acceleration_y,0.4351806640625
Acceleration_z,0.790283203125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.52099609375
Quat_x,0.156005859375
Quat_y,0.2247314453125
Quat_z,0.8084716796875
Acceleration_x,0.007080078125
Acceleration_y,0.4327392578125
Acceleration_z,0.797119140625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.52008056640625
Quat_x,0.1553955078125
Quat_y,0.22479248046875
Quat_z,0.80914306640625
Acceleration_x,0.0074462890625
Acceleration_y,0.430908203125
Acceleration_z,0.8076171875
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.5194091796875
Quat_x,0.1551513671875
Quat_y,0.224853515625
Quat_z,0.80963134765625
Acceleration_x,0.0047607421875
Acceleration_y,0.4310302734375
Acceleration_z,0.81640625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.51861572265625
Quat_x,0.15533447265625
Quat_y,0.22491455078125
Quat_z,0.81005859375
Acceleration_x,0.0047607421875
Acceleration_y,0.4310302734375
Acceleration_z,0.81640625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.51861572265625
Quat_x,0.15533447265625
Quat_y,0.22491455078125
Quat_z,0.81005859375
Acceleration_x,0.0078125
Acceleration_y,0.431396484375
Acceleration_z,0.819091796875
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.51776123046875
Quat_x,0.155517578125
Quat_y,0.22503662109375
Quat_z,0.810546875
Acceleration_x,0.0108642578125
Acceleration_y,0.4320068359375
Acceleration_z,0.82275390625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.51666259765625
Quat_x,0.155517578125
Quat_y,0.22552490234375
Quat_z,0.81109619140625
Acceleration_x,0.011474609375
Acceleration_y,0.432373046875
Acceleration_z,0.8250732421875
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.515380859375
Quat_x,0.1553955078125
Quat_y,0.226318359375
Quat_z,0.81170654296875
Acceleration_x,0.0113525390625
Acceleration_y,0.432373046875
Acceleration_z,0.8245849609375
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.51397705078125
Quat_x,0.1552734375
Quat_y,0.22705078125
Quat_z,0.81243896484375
Acceleration_x,0.0113525390625
Acceleration_y,0.432373046875
Acceleration_z,0.8245849609375
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.51397705078125
Quat_x,0.1552734375
Quat_y,0.22705078125
Quat_z,0.81243896484375
Acceleration_x,0.0079345703125
Acceleration_y,0.4315185546875
Acceleration_z,0.8282470703125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.5125732421875
Quat_x,0.15557861328125
Quat_y,0.2279052734375
Quat_z,0.81304931640625
Acceleration_x,0.007568359375
Acceleration_y,0.432373046875
Acceleration_z,0.8328857421875
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.51080322265625
Quat_x,0.1561279296875
Quat_y,0.22882080078125
Quat_z,0.81378173828125
Acceleration_x,0.007568359375
Acceleration_y,0.432373046875
Acceleration_z,0.8328857421875
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.51080322265625
Quat_x,0.1561279296875
Quat_y,0.22882080078125
Quat_z,0.81378173828125
Acceleration_x,0.0101318359375
Acceleration_y,0.4324951171875
Acceleration_z,0.8331298828125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Quat_w,0.50885009765625
Quat_x,0.15673828125
Quat_y,0.23004150390625
Quat_z,0.81451416015625
Acceleration_x,0.01171875
Acceleration_y,0.43359375
Acceleration_z,0.8299560546875
Gyro_x,0.0
Gyro_y,0.0
