Start Time: 12/08/16 22:23:06
sensor,value
Acceleration_x,0.0302734375
Acceleration_y,0.341796875
Acceleration_z,0.861572265625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,0.0302734375
Acceleration_y,0.341796875
Acceleration_z,0.861572265625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,0.0306396484375
Acceleration_y,0.3433837890625
Acceleration_z,0.8592529296875
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,0.0306396484375
Acceleration_y,0.3433837890625
Acceleration_z,0.8592529296875
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,0.0302734375
Acceleration_y,0.345947265625
Acceleration_z,0.8572998046875
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,0.0302734375
Acceleration_y,0.345947265625
Acceleration_z,0.8572998046875
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,0.0318603515625
Acceleration_y,0.3477783203125
Acceleration_z,0.8546142578125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,0.0318603515625
Acceleration_y,0.3477783203125
Acceleration_z,0.8546142578125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,0.0323486328125
Acceleration_y,0.35009765625
Acceleration_z,0.8494873046875
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,0.0323486328125
Acceleration_y,0.35009765625
Acceleration_z,0.8494873046875
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,0.03125
Acceleration_y,0.3515625
Acceleration_z,0.8450927734375
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,0.03125
Acceleration_y,0.3515625
Acceleration_z,0.8450927734375
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,0.031494140625
Acceleration_y,0.353515625
Acceleration_z,0.841796875
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,0.031494140625
Acceleration_y,0.353515625
Acceleration_z,0.841796875
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,0.03271484375
Acceleration_y,0.3543701171875
Acceleration_z,0.83837890625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,0.03271484375
Acceleration_y,0.3543701171875
Acceleration_z,0.83837890625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,0.0321044921875
Acceleration_y,0.356201171875
Acceleration_z,0.8345947265625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,0.0321044921875
Acceleration_y,0.356201171875
Acceleration_z,0.8345947265625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,0.031494140625
Acceleration_y,0.3577880859375
Acceleration_z,0.8306884765625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,0.031494140625
Acceleration_y,0.3577880859375
Acceleration_z,0.8306884765625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,0.031005859375
Acceleration_y,0.359130859375
Acceleration_z,0.828369140625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,0.031005859375
Acceleration_y,0.359130859375
Acceleration_z,0.828369140625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,0.0294189453125
Acceleration_y,0.3597412109375
Acceleration_z,0.8255615234375
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,0.0294189453125
