Start Time: 12/07/16 11:14:40
sensor,value
Acceleration_x,-0.00390625
Acceleration_y,1.16259765625
Acceleration_z,1.43896484375
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,-0.01513671875
Acceleration_y,1.16162109375
Acceleration_z,1.43212890625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,-0.01513671875
Acceleration_y,1.16162109375
Acceleration_z,1.43212890625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,-0.01513671875
Acceleration_y,1.16162109375
Acceleration_z,1.43212890625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,-0.01513671875
Acceleration_y,1.16162109375
Acceleration_z,1.43212890625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,-9.765625E-4
Acceleration_y,1.17333984375
Acceleration_z,1.43017578125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,-9.765625E-4
Acceleration_y,1.17333984375
Acceleration_z,1.43017578125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,-9.765625E-4
Acceleration_y,1.17333984375
Acceleration_z,1.43017578125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,-9.765625E-4
Acceleration_y,1.17333984375
Acceleration_z,1.43017578125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,-0.00390625
Acceleration_y,1.1748046875
Acceleration_z,1.4482421875
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,-0.00390625
Acceleration_y,1.1748046875
Acceleration_z,1.4482421875
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,-0.00390625
Acceleration_y,1.1748046875
Acceleration_z,1.4482421875
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,-0.00390625
Acceleration_y,1.1748046875
Acceleration_z,1.4482421875
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,-0.00390625
Acceleration_y,1.1748046875
Acceleration_z,1.4482421875
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,-0.0048828125
Acceleration_y,1.15966796875
Acceleration_z,1.435546875
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,-0.0048828125
Acceleration_y,1.15966796875
Acceleration_z,1.435546875
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,-0.0048828125
Acceleration_y,1.15966796875
Acceleration_z,1.435546875
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,-0.0048828125
Acceleration_y,1.15966796875
Acceleration_z,1.435546875
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,-0.01904296875
Acceleration_y,1.15869140625
Acceleration_z,1.45947265625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,-0.01904296875
Acceleration_y,1.15869140625
Acceleration_z,1.45947265625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,-0.01904296875
Acceleration_y,1.15869140625
Acceleration_z,1.45947265625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,-0.01904296875
Acceleration_y,1.15869140625
Acceleration_z,1.45947265625
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,-0.01171875
Acceleration_y,1.15576171875
Acceleration_z,1.42333984375
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,-0.01171875
Acceleration_y,1.15576171875
Acceleration_z,1.42333984375
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,-0.01171875
Acceleration_y,1.15576171875
Acceleration_z,1.42333984375
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,-0.01171875
Acceleration_y,1.15576171875
Acceleration_z,1.42333984375
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,-0.01806640625
Acceleration_y,1.166015625
Acceleration_z,1.45751953125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,-0.01806640625
Acceleration_y,1.166015625
Acceleration_z,1.45751953125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,-0.01806640625
Acceleration_y,1.166015625
Acceleration_z,1.45751953125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,-0.01806640625
Acceleration_y,1.166015625
Acceleration_z,1.45751953125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,0.001953125
Acceleration_y,1.166015625
Acceleration_z,1.45361328125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,0.001953125
Acceleration_y,1.166015625
Acceleration_z,1.45361328125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,0.001953125
Acceleration_y,1.166015625
Acceleration_z,1.45361328125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,0.001953125
Acceleration_y,1.166015625
Acceleration_z,1.45361328125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,9.765625E-4
Acceleration_y,1.16455078125
Acceleration_z,1.43017578125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,9.765625E-4
Acceleration_y,1.16455078125
Acceleration_z,1.43017578125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,9.765625E-4
Acceleration_y,1.16455078125
Acceleration_z,1.43017578125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,9.765625E-4
Acceleration_y,1.16455078125
Acceleration_z,1.43017578125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,0.01123046875
Acceleration_y,1.15966796875
Acceleration_z,1.4453125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,0.01123046875
Acceleration_y,1.15966796875
Acceleration_z,1.4453125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,0.01123046875
Acceleration_y,1.15966796875
Acceleration_z,1.4453125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,0.01123046875
Acceleration_y,1.15966796875
Acceleration_z,1.4453125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,0.01123046875
Acceleration_y,1.15966796875
Acceleration_z,1.4453125
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,-0.0087890625
Acceleration_y,1.1689453125
Acceleration_z,1.46630859375
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,-0.0087890625
Acceleration_y,1.1689453125
Acceleration_z,1.46630859375
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,-0.0087890625
Acceleration_y,1.1689453125
Acceleration_z,1.46630859375
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,-0.0087890625
Acceleration_y,1.1689453125
Acceleration_z,1.46630859375
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,-0.0078125
Acceleration_y,1.15283203125
Acceleration_z,1.41552734375
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,-0.0078125
Acceleration_y,1.15283203125
Acceleration_z,1.41552734375
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,-0.0078125
Acceleration_y,1.15283203125
Acceleration_z,1.41552734375
Gyro_x,0.0
Gyro_y,0.0
Gyro_z,0.0
Acceleration_x,-0.0078125
